CustomerID,Max_InvoiceDate,CountDistinct(InvoiceDate),AVG(Revenue),Recency,Frequency,Monetary,RFM_Score
17503,40884.39,2,14.46,5,2,2,522
17504,40680.54,10,20.24,1,5,4,154
17505,40725.53,2,22.04,2,2,4,224
17506,40816.54,2,18.39,3,2,3,323
17507,40625.49,2,6.88,1,2,1,121
17508,40606.34,1,17.61,1,0,3,103
17509,40829.51,11,16.53,3,5,3,353
17510,40862.42,1,15.42,4,0,2,402
17511,40884.43,47,85.34,5,5,5,555
17512,40858.51,11,27.55,4,5,5,455
17513,40814.70,1,85.53,2,0,5,205
17514,40758.66,1,5.22,2,0,1,201
17515,40855.59,4,7.35,4,3,1,431
17516,40871.70,5,5.67,4,4,1,441
17517,40578.49,1,13.99,1,0,2,102
17519,40869.70,7,22.16,4,4,4,444
17520,40833.50,1,18.23,3,0,3,303
17521,40862.58,4,15.69,4,3,3,433
17522,40885.52,5,14.67,5,4,2,542
17523,40875.56,4,19.78,4,3,4,434
17524,40525.61,1,24.17,1,0,4,104
17525,40527.50,1,46.97,1,0,5,105
17526,40885.79,7,32.80,5,4,5,545
17527,40833.52,6,18.14,3,4,3,343
17528,40885.56,11,13.79,5,5,2,552
17530,40885.78,11,6.07,5,5,1,551
17531,40766.43,2,19.56,2,2,4,224
17534,40833.53,1,24.82,3,0,4,304
17535,40606.64,1,12.65,1,0,2,102
17536,40709.56,1,25.50,2,0,4,204
17537,40857.46,2,12.00,4,2,2,422
17538,40861.51,1,10.94,4,0,2,402
17540,40878.38,3,21.94,5,3,4,534
17542,40617.49,1,6.83,1,0,1,101
17545,40843.59,3,4.62,3,3,1,331
17547,40514.60,1,-5.90,1,0,1,101
17548,40669.42,3,-6.97,1,3,1,131
17549,40863.42,2,24.81,4,2,4,424
17550,40689.59,3,6.36,1,3,1,131
17551,40527.59,1,7.44,1,0,1,101
17552,40844.51,5,17.84,3,4,3,343
17553,40757.42,1,743.80,2,0,5,205
17554,40885.59,5,22.19,5,4,4,544
17555,40867.52,2,4.57,4,2,1,421
17556,40681.45,1,26.32,1,0,4,104
17557,40872.54,3,15.93,4,3,3,433
17560,40792.39,5,31.66,2,4,5,245
17561,40867.54,1,3.69,4,0,1,401
17562,40872.60,8,17.82,4,5,3,453
17564,40862.56,3,9.27,4,3,2,432
17566,40878.83,2,6.12,5,2,1,521
17567,40879.66,10,22.67,5,5,4,554
17569,40554.59,1,11.87,1,0,2,102
17571,40836.66,4,5.26,3,3,1,331
17572,40815.75,4,18.90,2,3,4,234
17573,40857.54,3,13.96,4,3,2,432
17574,40644.41,1,23.21,1,0,4,104
17576,40878.76,21,8.44,5,5,1,551
17578,40696.49,2,20.79,1,2,4,124
17579,40882.52,4,8.47,5,3,1,531
17580,40634.53,3,4.79,1,3,1,131
17581,40886.51,30,24.24,5,5,4,554
17582,40650.55,1,6.04,1,0,1,101
17584,40879.72,3,35.49,5,3,5,535
17585,40777.56,4,5.32,2,3,1,231
17588,40786.57,3,53.92,2,3,5,235
17589,40826.71,4,9.50,3,3,2,332
17590,40884.54,3,7.48,5,3,1,531
17591,40813.57,8,13.88,2,5,2,252
17593,40883.44,6,18.42,5,4,3,543
17594,40801.69,2,19.86,2,2,4,224
17595,40874.67,2,4.72,4,2,1,421
17596,40863.59,7,10.56,4,4,2,442
17597,40673.50,1,37.17,1,0,5,105
17600,40869.40,1,12.44,4,0,2,402
17601,40647.75,1,12.89,1,0,2,102
17602,40884.58,9,9.02,5,5,2,552
17603,40836.80,5,-77.69,3,4,1,341
17604,40669.57,2,4.91,1,2,1,121
17608,40853.55,2,3.43,3,2,1,321
17609,40846.52,6,4.69,3,4,1,341
17611,40883.41,19,6.85,5,5,1,551
17612,40833.62,10,14.24,3,5,2,352
17613,40864.45,16,14.49,4,5,2,452
17614,40829.67,1,3.90,3,0,1,301
17615,40756.59,3,23.54,2,3,4,234
17616,40713.42,3,190.40,2,3,5,235
17618,40881.49,3,13.88,5,3,2,532
17619,40574.60,1,2.90,1,0,1,101
17620,40827.51,1,20.36,3,0,4,304
17621,40865.72,4,49.49,4,3,5,435
17623,40854.48,1,15.97,3,0,3,303
17624,40872.45,2,16.87,4,2,3,423
17625,40868.57,4,6.59,4,3,1,431
17628,40805.64,1,15.15,2,0,2,202
17629,40881.46,9,14.75,5,5,2,552
17630,40717.50,2,19.37,2,2,4,224
17631,40885.41,3,13.55,5,3,2,532
17633,40855.56,6,17.74,4,4,3,443
17634,40850.55,9,7.97,3,5,1,351
17636,40878.35,2,11.08,5,2,2,522
17637,40855.54,2,15.63,4,2,3,423
17639,40610.64,1,15.50,1,0,2,102
17640,40800.38,1,124.33,2,0,5,205
17642,40767.38,2,17.81,2,2,3,223
17643,40513.61,1,12.69,1,0,2,102
17644,40885.57,17,16.38,5,5,3,553
17646,40667.55,4,18.44,1,3,3,133
17647,40821.65,1,19.01,3,0,4,304
17648,40826.40,5,19.45,3,4,4,344
17649,40752.45,2,16.26,2,2,3,223
17650,40865.62,1,20.76,4,0,4,404
17651,40875.44,14,16.26,4,5,3,453
17652,40861.54,18,17.54,4,5,3,453
17653,40857.60,5,23.52,4,4,4,444
17654,40609.55,1,5.34,1,0,1,101
17655,40876.48,8,27.65,5,5,5,555
17656,40813.54,5,20.42,2,4,4,244
17658,40876.49,3,23.22,5,3,4,534
17659,40883.40,14,18.35,5,5,3,553
17660,40745.57,1,4.70,2,0,1,201
17663,40861.37,9,19.87,4,5,4,454
17664,40868.48,2,14.06,4,2,2,422
17666,40883.38,2,40.45,5,2,5,525
17667,40820.61,5,17.57,3,4,3,343
17668,40885.56,2,23.18,5,2,4,524
17669,40844.37,7,50.10,3,4,5,345
17670,40659.38,1,18.70,1,0,3,103
17671,40871.51,6,24.21,4,4,4,444
17672,40843.46,4,27.01,3,3,4,334
17673,40885.55,7,7.25,5,4,1,541
17674,40812.57,2,20.41,2,2,4,224
17675,40885.75,41,27.88,5,5,5,555
17676,40882.64,7,17.51,5,4,3,543
17677,40885.41,43,50.63,5,5,5,555
17678,40623.49,1,18.63,1,0,3,103
17679,40834.32,2,66.40,3,2,5,325
17680,40863.53,1,16.76,4,0,3,403
17682,40876.67,7,20.97,5,4,4,544
17684,40843.47,1,15.96,3,0,3,303
17685,40870.48,7,24.55,4,4,4,444
17686,40879.65,7,20.07,5,4,4,544
17690,40856.64,16,18.57,4,5,3,453
17691,40528.72,2,15.28,1,2,2,122
17692,40759.58,5,15.61,2,4,3,243
17693,40750.72,3,10.39,2,3,2,232
17694,40745.50,1,18.87,2,0,4,204
17695,40755.44,2,21.87,2,2,4,224
17696,40848.57,14,17.47,3,5,3,353
17697,40650.65,1,17.84,1,0,3,103
17698,40626.48,1,19.37,1,0,4,104
17700,40870.49,6,17.18,4,4,3,443
17701,40634.52,1,17.41,1,0,3,103
17702,40856.67,6,21.98,4,4,4,444
17703,40851.66,3,14.52,3,3,2,332
17704,40718.40,2,28.55,2,2,5,225
17705,40883.57,10,16.79,5,5,3,553
17706,40882.57,20,25.63,5,5,4,554
17707,40701.63,2,30.48,1,2,5,125
17708,40699.43,2,7.75,1,2,1,121
17709,40717.50,1,19.64,2,0,4,204
17711,40876.49,2,16.74,5,2,3,523
17712,40842.52,1,18.03,3,0,3,303
17714,40566.44,1,15.30,1,0,2,102
17715,40686.52,1,326.40,1,0,5,105
17716,40864.50,12,22.68,4,5,4,454
17718,40654.57,1,23.23,1,0,4,104
17719,40849.44,18,19.43,3,5,4,354
17720,40860.63,4,23.92,4,3,4,434
17722,40790.64,6,20.26,2,4,4,244
17723,40759.78,6,327.64,2,4,5,245
17724,40829.45,4,22.13,3,3,4,334
17725,40870.69,14,17.03,4,5,3,453
17727,40877.64,2,15.56,5,2,3,523
17728,40883.37,5,14.89,5,4,2,542
17730,40883.65,15,24.04,5,5,4,554
17731,40807.63,5,12.02,2,4,2,242
17732,40514.40,1,16.89,1,0,3,103
17733,40848.34,2,19.78,3,2,4,324
17734,40833.52,3,16.29,3,3,3,333
17735,40884.70,19,19.00,5,5,4,554
17736,40877.65,4,12.98,5,3,2,532
17737,40877.64,2,16.82,5,2,3,523
17738,40867.63,5,18.82,4,4,3,443
17739,40875.38,8,58.04,4,5,5,455
17742,40773.64,2,23.67,2,2,4,224
17744,40883.51,7,16.72,5,4,3,543
17746,40652.48,2,12.35,1,2,2,122
17747,40786.56,2,32.33,2,2,5,225
17749,40708.66,2,19.27,1,2,4,124
17750,40881.59,9,9.28,5,5,2,552
17752,40527.68,1,80.64,1,0,5,105
17754,40886.47,6,18.14,5,4,3,543
17757,40885.65,31,7.52,5,5,1,551
17758,40867.61,9,8.40,4,5,1,451
17759,40869.67,3,9.11,4,3,2,432
17760,40865.46,2,11.50,4,2,2,422
17761,40854.43,1,37.51,3,0,5,305
17763,40623.60,1,15.00,1,0,2,102
17764,40836.46,2,10.88,3,2,2,322
17765,40728.53,3,6.56,2,3,1,231
17767,40871.61,1,12.91,4,0,2,402
17768,40878.56,3,21.24,5,3,4,534
17769,40874.47,12,12.77,4,5,2,452
17770,40688.52,5,30.09,1,4,5,145
17771,40830.49,2,4.55,3,2,1,321
17772,40876.46,2,3.47,5,2,1,521
17774,40790.53,5,7.82,2,4,1,241
17775,40632.45,1,18.80,1,0,3,103
17777,40862.50,3,3.40,4,3,1,431
17779,40865.59,5,7.64,4,4,1,441
17781,40727.67,2,15.67,2,2,3,223
17783,40814.67,2,4.23,2,2,1,221
17785,40833.57,1,10.15,3,0,2,302
17786,40801.54,2,3.87,2,2,1,221
17787,40734.48,4,14.20,2,3,2,232
17788,40813.42,2,223.58,2,2,5,225
17789,40605.55,1,16.14,1,0,3,103
17790,40860.48,14,10.35,4,5,2,452
17791,40857.51,1,10.61,4,0,2,402
17793,40861.60,1,5.78,4,0,1,401
17795,40707.53,2,7.62,1,2,1,121
17796,40846.65,4,8.52,3,3,1,331
17797,40864.56,3,7.14,4,3,1,431
17799,40864.64,12,7.39,4,5,1,451
17800,40849.54,9,11.53,3,5,2,352
17802,40804.62,4,8.52,2,3,1,231
17805,40813.49,1,51.23,2,0,5,205
17806,40875.59,1,12.28,5,0,2,502
17809,40870.54,15,74.50,4,5,5,455
17811,40882.57,51,8.90,5,5,1,551
17812,40874.49,4,5.26,4,3,1,431
17813,40872.68,7,4.55,4,4,1,441
17816,40850.48,4,2.15,3,3,1,331
17817,40882.61,3,11.75,5,3,2,532
17819,40815.45,8,74.72,2,5,5,255
17820,40695.63,2,-4.81,1,2,1,121
17824,40835.59,1,22.95,3,0,4,304
17827,40881.63,5,9.24,5,4,2,542
17828,40878.40,9,21.36,5,5,4,554
17829,40588.53,1,29.64,1,0,5,105
17830,40885.52,3,17.33,5,3,3,533
17831,40853.63,1,17.70,3,0,3,303
17832,40837.49,1,2.61,3,0,1,301
17835,40884.49,3,5.78,5,3,1,531
17836,40839.68,1,4.59,3,0,1,301
17837,40844.68,10,9.01,3,5,2,352
17838,40860.48,6,19.54,4,4,4,444
17839,40844.73,1,6.12,3,0,1,301
17841,40885.50,168,5.09,5,5,1,551
17843,40583.65,1,5.55,1,0,1,101
17844,40780.48,1,10.31,2,0,2,202
17846,40801.64,1,2033.10,2,0,5,205
17848,40805.70,9,17.67,2,5,3,253
17849,40668.57,4,23.30,1,3,4,134
17850,40584.61,34,17.16,1,5,3,153
17852,40875.53,2,4.76,4,2,1,421
17854,40701.68,2,20.75,1,2,4,124
17855,40514.41,1,12.29,1,0,2,102
17856,40885.40,6,81.99,5,4,5,545
17857,40883.57,25,477.92,5,5,5,555
17858,40881.50,12,26.09,5,5,4,554
17859,40582.44,1,6.17,1,0,1,101
17860,40518.53,1,4.35,1,0,1,101
17861,40883.68,9,9.35,5,5,2,552
17862,40563.52,1,30.08,1,0,5,105
17863,40827.57,6,21.35,3,4,4,344
17864,40874.47,3,5.84,4,3,1,431
17865,40856.51,27,26.41,4,5,4,454
17866,40744.46,2,32.57,2,2,5,225
17867,40856.59,8,8.34,4,5,1,451
17869,40779.68,5,10.70,2,4,2,242
17870,40884.63,13,6.84,5,5,1,551
17871,40682.48,1,15.59,1,0,3,103
17873,40806.70,6,38.36,2,4,5,245
17874,40701.54,7,14.01,1,4,2,142
17877,40716.54,1,19.80,2,0,4,204
17878,40843.48,1,14.59,3,0,2,302
17879,40713.53,1,29.75,2,0,5,205
17880,40522.43,1,17.65,1,0,3,103
17881,40582.72,1,16.67,1,0,3,103
17883,40883.74,4,4.68,5,3,1,531
17884,40883.48,4,6.15,5,3,1,531
17885,40874.61,1,2.95,4,0,1,401
17886,40855.42,3,8.52,3,3,1,331
17887,40757.73,1,11.14,2,0,2,202
17888,40868.43,10,7.54,4,5,1,451
17889,40674.68,2,10.07,1,2,2,122
17890,40564.47,2,6.45,1,2,1,121
17891,40724.84,1,6.00,2,0,1,201
17892,40830.70,3,8.72,3,3,1,331
17893,40661.58,1,7.15,1,0,1,101
17894,40815.39,8,5.83,2,5,1,251
17895,40842.71,1,6.36,3,0,1,301
17896,40863.58,1,128.16,4,0,5,405
17897,40714.47,4,4.74,2,3,1,231
17898,40801.62,2,5.43,2,2,1,221
17899,40727.62,1,4.99,2,0,1,201
17900,40722.51,4,7.50,2,3,1,231
17901,40857.73,1,5.81,4,0,1,401
17904,40865.58,2,4.81,4,2,1,421
17905,40815.73,4,24.21,2,3,4,234
17906,40639.73,1,6.08,1,0,1,101
17908,40513.49,1,4.30,0,0,1,1
17911,40877.62,1,9.39,5,0,2,502
17912,40576.60,6,7.56,1,4,1,141
17913,40828.45,2,6.98,3,2,1,321
17914,40883.50,1,4.39,5,0,1,501
17917,40841.56,3,3.64,3,3,1,331
17919,40798.57,1,56.70,2,0,5,205
17920,40882.60,17,6.19,5,5,1,551
17921,40822.79,4,5.78,3,3,1,331
17923,40604.64,1,207.50,1,0,5,105
17924,40885.81,13,76.17,5,5,5,555
17925,40514.42,1,244.08,1,0,5,105
17926,40753.61,2,18.92,2,2,4,224
17928,40841.58,2,9.24,3,2,2,322
17929,40875.67,5,139.08,5,4,5,545
17930,40851.43,5,44.63,3,4,5,345
17931,40752.77,2,6.28,2,2,1,221
17932,40857.83,3,14.80,4,3,2,432
17934,40835.47,2,33.54,3,2,5,325
17935,40748.55,2,5.03,2,2,1,221
17936,40881.56,1,5.28,5,0,1,501
17937,40878.49,7,100.03,5,4,5,545
17939,40727.52,1,8.26,2,0,1,201
17940,40837.56,14,113.27,3,5,5,355
17941,40756.35,1,152.28,2,0,5,205
17942,40879.45,1,38.75,5,0,5,505
17946,40653.71,2,7.48,1,2,1,121
17947,40849.55,1,19.63,3,0,4,304
17948,40739.54,1,358.56,2,0,5,205
17949,40885.78,52,682.45,5,5,5,555
17950,40814.64,4,6.56,2,3,1,231
17951,40847.52,4,47.18,3,3,5,335
17954,40881.59,16,4.73,5,5,1,551
17955,40688.50,4,29.33,1,3,5,135
17956,40637.57,1,12.75,1,0,2,102
17957,40820.62,1,3.60,3,0,1,301
17958,40770.51,1,72.64,2,0,5,205
17960,40715.59,1,2.84,2,0,1,201
17961,40865.70,39,5.21,4,5,1,451
17962,40744.59,1,3.01,2,0,1,201
17964,40855.45,2,4.73,3,2,1,321
17965,40849.40,14,7.99,3,5,1,351
17966,40849.43,5,16.15,3,4,3,343
17967,40515.47,1,2.67,1,0,1,101
17968,40513.52,1,3.27,1,0,1,101
17969,40720.54,2,16.30,2,2,3,223
17970,40675.84,1,19.41,1,0,4,104
17972,40645.51,1,4.51,1,0,1,101
17973,40835.44,1,22.47,3,0,4,304
17974,40862.48,3,4.27,4,3,1,431
17975,40871.56,14,14.93,4,5,2,452
17976,40514.58,1,5.65,1,0,1,101
17977,40857.56,1,13.72,4,0,2,402
17978,40521.59,1,25.08,1,0,4,104
17979,40851.50,4,5.13,3,3,1,331
17980,40721.50,3,27.05,2,3,4,234
17984,40741.67,1,3.18,2,0,1,201
17985,40864.60,1,30.06,4,0,5,405
17986,40830.60,1,20.80,3,0,4,304
17987,40701.60,1,15.27,1,0,2,102
17988,40875.46,8,4.90,4,5,1,451
17990,40650.49,3,21.75,1,3,4,134
17991,40661.67,2,18.67,1,2,3,123
17994,40765.49,6,8.04,2,4,1,241
17995,40605.52,1,38.05,1,0,5,105
17997,40812.68,12,8.44,2,5,1,251
17999,40849.66,2,4.14,3,2,1,321
18001,40874.67,2,7.19,4,2,1,421
18004,40524.57,1,4.27,1,0,1,101
18005,40883.49,2,4.23,5,2,1,521
18006,40863.70,1,20.21,4,0,4,404
18008,40816.64,9,70.54,3,5,5,355
18009,40651.58,2,7.57,1,2,1,121
18010,40630.52,1,12.49,1,0,2,102
18011,40513.73,1,3.67,1,0,1,101
18013,40731.59,2,6.04,2,2,1,221
18014,40858.64,1,5.41,4,0,1,401
18015,40882.62,1,2.61,5,0,1,501
18016,40854.56,5,12.11,3,4,2,342
18017,40805.68,3,174.33,2,3,5,235
18018,40778.73,2,4.21,2,2,1,221
18019,40835.51,1,7.69,3,0,1,301
18022,40851.53,1,3.74,3,0,1,301
18024,40734.53,3,18.56,2,3,3,233
18027,40788.44,1,5.49,2,0,1,201
18030,40882.69,3,22.07,5,3,4,534
18032,40552.65,1,14.70,1,0,2,102
18033,40821.73,1,2.88,3,0,1,301
18034,40865.52,2,3.78,4,2,1,421
18035,40851.53,3,14.38,3,3,2,332
18036,40854.61,3,4.29,3,3,1,331
18037,40732.57,6,3.69,2,4,1,241
18040,40867.60,2,18.80,4,2,3,423
18041,40875.49,22,8.92,4,5,1,451
18042,40833.49,1,23.58,3,0,4,304
18043,40862.53,3,4.60,4,3,1,431
18044,40882.60,11,16.29,5,5,3,553
18045,40841.55,1,4.15,3,0,1,301
18048,40683.62,2,24.61,1,2,4,124
18050,40527.60,1,14.88,1,0,2,102
18053,40820.73,2,14.15,3,2,2,322
18055,40879.60,11,18.64,5,5,3,553
18056,40598.60,1,19.14,1,0,4,104
18058,40877.36,1,56.72,5,0,5,505
18059,40877.71,4,14.13,5,3,2,532
18061,40865.47,10,46.07,4,5,5,455
18062,40713.62,3,26.69,2,3,4,234
18064,40753.69,2,116.29,2,2,5,225
18065,40881.44,12,17.25,5,5,3,553
18066,40811.65,1,31.80,2,0,5,205
18067,40846.67,1,10.71,3,0,2,302
18068,40597.62,1,101.70,1,0,5,105
18069,40860.67,7,4.34,4,4,1,441
18071,40629.50,2,18.12,1,2,3,123
18072,40731.72,2,3.30,2,2,1,221
18073,40772.58,13,51.29,2,5,5,255
18074,40513.41,1,37.66,0,0,5,5
18075,40863.64,14,16.59,4,5,3,453
18077,40878.56,11,11.58,5,5,2,552
18078,40669.61,2,11.59,1,2,2,122
18079,40841.64,4,29.18,3,3,5,335
18080,40868.33,2,615.75,4,2,5,425
18081,40850.69,3,20.20,3,3,4,334
18082,40861.53,1,9.73,4,0,2,402
18084,40870.58,2,43.77,4,2,5,425
18085,40556.64,2,23.79,1,2,4,124
18086,40612.57,1,14.48,1,0,2,102
18087,40788.63,4,538.59,2,3,5,235
18088,40825.57,1,4.30,3,0,1,301
18092,40884.55,12,100.73,5,5,5,555
18093,40793.65,5,54.83,2,4,5,245
18094,40805.39,7,43.10,2,4,5,245
18095,40574.53,2,27.62,1,2,5,125
18096,40875.53,3,4.30,4,3,1,431
18097,40879.47,7,24.84,5,4,4,544
18099,40759.66,1,8.86,2,0,1,201
18101,40875.57,2,5.56,5,2,1,521
18102,40886.49,57,592.24,5,5,5,555
18104,40849.59,1,19.86,3,0,4,304
18105,40849.50,1,6.30,3,0,1,301
18106,40557.52,1,11.40,1,0,2,102
18108,40638.35,2,13.93,1,2,2,122
18109,40885.48,31,17.45,5,5,3,553
18110,40867.54,2,4.21,4,2,1,421
18112,40874.61,2,13.57,4,2,2,422
18113,40518.52,1,76.32,1,0,5,105
18114,40596.56,1,7.86,1,0,1,101
18116,40819.46,8,3.78,3,5,1,351
18117,40861.53,1,4.52,4,0,1,401
18118,40876.48,31,4.39,5,5,1,551
18119,40519.50,1,6.23,1,0,1,101
18120,40672.57,1,6.54,1,0,1,101
18121,40737.54,2,21.07,2,2,4,224
18122,40878.55,6,5.02,5,4,1,541
18123,40862.60,2,16.90,4,2,3,423
18125,40857.52,5,5.88,4,4,1,441
18126,40826.51,1,3.69,3,0,1,301
18127,40867.59,3,7.66,4,3,1,431
18129,40643.59,1,8.04,1,0,1,101
18130,40878.36,4,14.70,5,3,2,532
18133,40675.64,2,931.50,1,2,5,125
18135,40857.81,5,34.10,4,4,5,445
18136,40823.65,4,19.53,3,3,4,334
18138,40591.62,1,19.08,1,0,4,104
18139,40869.68,8,51.36,4,5,5,455
18141,40526.46,1,-35.40,1,0,1,101
18142,40735.57,4,56.38,2,3,5,235
18143,40770.50,2,16.40,2,2,3,223
18144,40879.53,12,67.18,5,5,5,555
18145,40874.47,4,12.95,4,3,2,432
18146,40746.51,2,16.04,2,2,3,223
18147,40841.49,2,25.62,3,2,4,324
18149,40836.50,3,38.26,3,3,5,335
18150,40854.70,3,15.31,3,3,2,332
18151,40752.48,2,17.19,2,2,3,223
18154,40883.70,2,19.01,5,2,4,524
18155,40811.56,4,12.42,2,3,2,232
18156,40874.52,2,5.65,4,2,1,421
18158,40877.68,3,12.91,5,3,2,532
18159,40585.60,1,23.05,1,0,4,104
18160,40829.66,2,16.36,3,2,3,323
18161,40876.65,6,19.91,5,4,4,544
18164,40855.74,2,15.79,4,2,3,423
18165,40709.56,1,30.25,2,0,5,205
18167,40883.41,6,33.35,5,4,5,545
18168,40710.81,8,8.08,2,5,1,251
18169,40826.51,1,22.52,3,0,4,304
18170,40853.61,3,25.80,3,3,4,334
18171,40828.38,7,21.58,3,4,4,344
18172,40872.47,22,38.02,4,5,5,455
18173,40800.48,4,67.96,2,3,5,235
18174,40879.71,1,104.00,5,0,5,505
18176,40533.52,2,13.60,1,2,2,122
18177,40855.61,6,17.75,4,4,3,443
18178,40773.27,6,15.89,2,4,3,243
18179,40877.68,6,19.92,5,4,4,544
18180,40882.36,6,15.49,5,4,2,542
18181,40862.63,1,8.95,4,0,2,402
18183,40668.74,6,13.65,1,4,2,142
18184,40871.64,1,49.80,4,0,5,405
18185,40637.57,1,17.90,1,0,3,103
18188,40871.70,4,27.76,4,3,5,435
18189,40809.53,3,15.72,2,3,3,233
18190,40694.62,3,17.16,1,3,3,133
18191,40625.51,1,29.69,1,0,5,105
18192,40815.41,1,21.29,2,0,4,204
18193,40736.46,3,11.83,2,3,2,232
18194,40822.83,2,115.25,3,2,5,325
18196,40791.68,2,4.89,2,2,1,221
18198,40882.62,21,30.62,5,5,5,555
18200,40780.78,1,5.12,2,0,1,201
18202,40687.51,3,20.54,1,3,4,134
18203,40729.55,1,8.44,2,0,1,201
18204,40815.70,4,10.00,2,3,2,232
18205,40850.56,2,16.17,3,2,3,323
18209,40858.50,1,17.39,4,0,3,403
18210,40885.46,6,19.56,5,4,4,544
18211,40861.34,5,14.29,4,4,2,442
18212,40560.68,1,6.36,1,0,1,101
18213,40650.43,1,15.50,1,0,2,102
18215,40797.67,1,23.03,2,0,4,204
18216,40855.70,1,18.53,4,0,3,403
18217,40857.55,2,20.06,4,2,4,424
18218,40680.59,4,26.36,1,3,4,134
18219,40884.49,11,18.16,5,5,3,553
18220,40667.47,2,100.93,1,2,5,125
18221,40864.61,6,15.90,4,4,3,443
18222,40794.45,1,23.32,2,0,4,204
18223,40885.49,27,21.12,5,5,4,554
18224,40623.44,1,15.90,1,0,3,103
18225,40883.56,17,18.86,5,5,4,554
18226,40848.41,14,21.19,3,5,4,354
18227,40669.52,1,18.75,1,0,3,103
18228,40836.81,3,24.04,3,3,4,334
18229,40875.41,20,44.37,4,5,5,455
18230,40877.56,10,30.52,5,5,5,555
18231,40694.60,6,16.69,1,4,3,143
18232,40805.49,5,14.56,2,4,2,242
18233,40561.36,1,440.00,1,0,5,105
18235,40815.35,3,17.27,2,3,3,233
18236,40857.34,6,18.00,4,4,3,443
18237,40884.53,5,16.18,5,4,3,543
18239,40668.53,5,17.75,1,4,3,143
18240,40840.55,1,70.43,3,0,5,305
18241,40877.51,18,19.93,5,5,4,554
18242,40814.57,4,28.62,2,3,5,235
18245,40879.62,8,14.47,5,5,2,552
18246,40863.49,2,149.03,4,2,5,425
18248,40773.26,4,15.98,2,3,3,233
18249,40869.63,1,11.92,4,0,2,402
18250,40585.58,2,15.59,1,2,3,123
18251,40799.63,1,269.67,2,0,5,205
18252,40836.53,2,5.51,3,2,1,321
18255,40797.55,1,17.22,2,0,3,203
18256,40532.35,1,-12.53,1,0,1,101
18257,40847.62,12,18.69,3,5,3,353
18259,40862.52,3,55.68,4,3,5,435
18260,40714.53,8,18.56,2,5,3,253
18261,40843.65,2,15.44,3,2,2,322
18262,40746.67,1,11.50,2,0,2,202
18263,40863.68,4,19.53,4,3,4,434
18265,40814.59,2,17.42,2,2,3,223
18268,40752.80,2,0.00,2,2,1,221
18269,40528.65,2,17.36,1,2,3,123
18270,40848.58,3,18.38,3,3,3,333
18272,40884.53,7,18.03,5,4,3,543
18273,40884.55,3,63.75,5,3,5,535
18274,40869.43,2,1.50,4,2,1,421
18276,40865.71,3,20.21,4,3,4,434
18277,40828.64,2,10.85,3,2,2,322
18278,40813.50,1,19.32,2,0,4,204
18280,40609.41,1,18.06,1,0,3,103
18281,40706.45,1,11.55,1,0,2,102
18282,40879.49,3,13.58,5,3,2,532
18283,40883.50,16,2.84,5,5,1,551
18287,40844.40,3,26.25,3,3,4,334
