CustomerID,Num_Orders,First_Purchase,Last_Purchase,Days_From_Last,Churn_Critical_Window,Churn_Risk_Group
15951,3,57:00.0,57:00.0,285,63,At Risk - Repeat Customer
15952,4,55:00.0,18:00.0,225,63,At Risk - Repeat Customer
15953,10,15:00.0,32:00.0,369,63,At Risk - Repeat Customer
15955,14,22:00.0,15:00.0,372,63,At Risk - Repeat Customer
15957,1,14:00.0,14:00.0,31,63,Grace Period
15958,1,41:00.0,41:00.0,74,63,At Risk - First_Customer
15963,2,05:00.0,33:00.0,45,63,Healthy
15965,4,18:00.0,44:00.0,367,63,At Risk - Repeat Customer
15967,2,57:00.0,41:00.0,318,63,At Risk - Repeat Customer
15969,4,19:00.0,06:00.0,185,63,At Risk - Repeat Customer
15970,1,08:00.0,08:00.0,303,63,At Risk - First_Customer
15971,12,47:00.0,50:00.0,311,63,At Risk - Repeat Customer
15973,3,42:00.0,39:00.0,366,63,At Risk - Repeat Customer
15974,8,10:00.0,13:00.0,288,63,At Risk - Repeat Customer
15975,1,33:00.0,33:00.0,84,63,At Risk - First_Customer
15976,2,12:00.0,00:00.0,220,63,At Risk - Repeat Customer
15977,2,24:00.0,29:00.0,39,63,Healthy
15978,1,21:00.0,21:00.0,77,63,At Risk - First_Customer
15980,3,05:00.0,41:00.0,254,63,At Risk - Repeat Customer
15981,8,50:00.0,00:00.0,311,63,At Risk - Repeat Customer
15983,4,15:00.0,34:00.0,373,63,At Risk - Repeat Customer
15984,11,21:00.0,16:00.0,368,63,At Risk - Repeat Customer
15985,3,04:00.0,31:00.0,236,63,At Risk - Repeat Customer
15986,1,17:00.0,17:00.0,30,63,Grace Period
15987,7,34:00.0,38:00.0,368,63,At Risk - Repeat Customer
15988,1,23:00.0,23:00.0,19,63,Grace Period
15990,2,35:00.0,58:00.0,287,63,At Risk - Repeat Customer
15992,1,00:00.0,00:00.0,3,63,Grace Period
15993,10,21:00.0,45:00.0,44,63,Healthy
15994,1,28:00.0,28:00.0,54,63,Grace Period
15996,7,59:00.0,14:00.0,366,63,At Risk - Repeat Customer
15998,6,32:00.0,45:00.0,362,63,At Risk - Repeat Customer
16000,3,14:00.0,17:00.0,2,63,Healthy
16003,5,09:00.0,57:00.0,359,63,At Risk - Repeat Customer
16005,4,46:00.0,47:00.0,270,63,At Risk - Repeat Customer
16006,1,12:00.0,12:00.0,211,63,At Risk - First_Customer
16007,4,32:00.0,05:00.0,215,63,At Risk - Repeat Customer
16008,3,54:00.0,32:00.0,204,63,At Risk - Repeat Customer
16009,4,26:00.0,51:00.0,159,63,At Risk - Repeat Customer
16010,3,18:00.0,14:00.0,362,63,At Risk - Repeat Customer
16011,16,34:00.0,31:00.0,366,63,At Risk - Repeat Customer
16012,3,02:00.0,25:00.0,155,63,At Risk - Repeat Customer
16013,51,09:00.0,36:00.0,371,63,At Risk - Repeat Customer
16014,4,42:00.0,23:00.0,291,63,At Risk - Repeat Customer
16015,4,56:00.0,58:00.0,49,63,Approaching At-Risk - Repeat Customer
16016,10,36:00.0,35:00.0,366,63,At Risk - Repeat Customer
16017,1,56:00.0,56:00.0,47,63,Grace Period
16018,2,52:00.0,13:00.0,180,63,At Risk - Repeat Customer
16019,10,29:00.0,06:00.0,364,63,At Risk - Repeat Customer
16020,2,54:00.0,18:00.0,65,63,At Risk - Repeat Customer
16022,1,16:00.0,16:00.0,260,63,At Risk - First_Customer
16023,3,32:00.0,34:00.0,266,63,At Risk - Repeat Customer
16024,1,26:00.0,26:00.0,12,63,Grace Period
16025,1,45:00.0,45:00.0,29,63,Grace Period
16026,1,53:00.0,53:00.0,43,63,Grace Period
16027,7,19:00.0,47:00.0,302,63,At Risk - Repeat Customer
16029,73,57:00.0,27:00.0,373,63,At Risk - Repeat Customer
16030,1,28:00.0,28:00.0,309,63,At Risk - First_Customer
16031,2,23:00.0,07:00.0,247,63,At Risk - Repeat Customer
16033,27,36:00.0,44:00.0,369,63,At Risk - Repeat Customer
16034,3,54:00.0,17:00.0,332,63,At Risk - Repeat Customer
16036,2,01:00.0,53:00.0,263,63,At Risk - Repeat Customer
16037,3,18:00.0,13:00.0,358,63,At Risk - Repeat Customer
16038,4,29:00.0,40:00.0,201,63,At Risk - Repeat Customer
16040,3,58:00.0,47:00.0,268,63,At Risk - Repeat Customer
16041,3,27:00.0,25:00.0,141,63,At Risk - Repeat Customer
16042,7,50:00.0,50:00.0,372,63,At Risk - Repeat Customer
16043,4,14:00.0,50:00.0,317,63,At Risk - Repeat Customer
16045,4,55:00.0,41:00.0,290,63,At Risk - Repeat Customer
16048,3,27:00.0,12:00.0,373,63,At Risk - Repeat Customer
16049,3,33:00.0,19:00.0,75,63,At Risk - Repeat Customer
16050,1,44:00.0,44:00.0,173,63,At Risk - First_Customer
16052,1,13:00.0,13:00.0,54,63,Grace Period
16053,2,57:00.0,21:00.0,122,63,At Risk - Repeat Customer
16054,1,08:00.0,08:00.0,145,63,At Risk - First_Customer
16055,1,26:00.0,26:00.0,220,63,At Risk - First_Customer
16056,1,19:00.0,19:00.0,45,63,Grace Period
16057,9,35:00.0,36:00.0,284,63,At Risk - Repeat Customer
16059,6,36:00.0,56:00.0,367,63,At Risk - Repeat Customer
16061,1,41:00.0,41:00.0,269,63,At Risk - First_Customer
16062,4,00:00.0,15:00.0,364,63,At Risk - Repeat Customer
16063,2,55:00.0,56:00.0,260,63,At Risk - Repeat Customer
16065,1,03:00.0,03:00.0,365,63,At Risk - First_Customer
16066,5,33:00.0,54:00.0,124,63,At Risk - Repeat Customer
16070,2,36:00.0,50:00.0,32,63,Healthy
16071,1,14:00.0,14:00.0,44,63,Grace Period
16072,1,32:00.0,32:00.0,288,63,At Risk - First_Customer
16073,2,41:00.0,33:00.0,297,63,At Risk - Repeat Customer
16076,11,31:00.0,59:00.0,208,63,At Risk - Repeat Customer
16078,1,47:00.0,47:00.0,283,63,At Risk - First_Customer
16079,3,06:00.0,48:00.0,40,63,Healthy
16080,3,44:00.0,42:00.0,274,63,At Risk - Repeat Customer
16081,5,16:00.0,06:00.0,366,63,At Risk - Repeat Customer
16083,2,51:00.0,47:00.0,360,63,At Risk - Repeat Customer
16084,1,05:00.0,05:00.0,299,63,At Risk - First_Customer
16085,5,07:00.0,24:00.0,320,63,At Risk - Repeat Customer
16086,6,45:00.0,09:00.0,367,63,At Risk - Repeat Customer
16091,2,18:00.0,45:00.0,198,63,At Risk - Repeat Customer
16092,5,38:00.0,46:00.0,254,63,At Risk - Repeat Customer
16093,1,09:00.0,09:00.0,106,63,At Risk - First_Customer
16094,5,36:00.0,45:00.0,337,63,At Risk - Repeat Customer
16096,1,38:00.0,38:00.0,264,63,At Risk - First_Customer
16097,1,47:00.0,47:00.0,240,63,At Risk - First_Customer
16098,8,45:00.0,59:00.0,373,63,At Risk - Repeat Customer
16099,3,34:00.0,13:00.0,225,63,At Risk - Repeat Customer
16101,3,18:00.0,54:00.0,70,63,At Risk - Repeat Customer
16102,3,50:00.0,19:00.0,128,63,At Risk - Repeat Customer
16103,6,28:00.0,16:00.0,233,63,At Risk - Repeat Customer
16104,1,23:00.0,23:00.0,61,63,Grace Period
16105,1,13:00.0,13:00.0,248,63,At Risk - First_Customer
16106,1,37:00.0,37:00.0,65,63,At Risk - First_Customer
16107,7,42:00.0,40:00.0,183,63,At Risk - Repeat Customer
16108,2,48:00.0,51:00.0,84,63,At Risk - Repeat Customer
16109,2,37:00.0,17:00.0,308,63,At Risk - Repeat Customer
16110,3,01:00.0,35:00.0,311,63,At Risk - Repeat Customer
16112,4,47:00.0,28:00.0,338,63,At Risk - Repeat Customer
16113,1,16:00.0,16:00.0,183,63,At Risk - First_Customer
16114,1,13:00.0,13:00.0,170,63,At Risk - First_Customer
16115,8,14:00.0,32:00.0,292,63,At Risk - Repeat Customer
16116,2,01:00.0,23:00.0,211,63,At Risk - Repeat Customer
16117,1,42:00.0,42:00.0,189,63,At Risk - First_Customer
16119,2,15:00.0,11:00.0,72,63,At Risk - Repeat Customer
16120,5,10:00.0,22:00.0,59,63,Approaching At-Risk - Repeat Customer
16121,2,52:00.0,59:00.0,215,63,At Risk - Repeat Customer
16122,4,41:00.0,34:00.0,366,63,At Risk - Repeat Customer
16123,1,18:00.0,18:00.0,51,63,Grace Period
16124,2,45:00.0,05:00.0,317,63,At Risk - Repeat Customer
16125,1,48:00.0,48:00.0,367,63,At Risk - First_Customer
16126,4,18:00.0,03:00.0,296,63,At Risk - Repeat Customer
16127,1,58:00.0,58:00.0,39,63,Grace Period
16128,5,21:00.0,14:00.0,282,63,At Risk - Repeat Customer
16131,5,32:00.0,53:00.0,239,63,At Risk - Repeat Customer
16133,46,55:00.0,24:00.0,318,63,At Risk - Repeat Customer
16134,3,00:00.0,05:00.0,359,63,At Risk - Repeat Customer
16135,1,30:00.0,30:00.0,262,63,At Risk - First_Customer
16136,3,52:00.0,10:00.0,277,63,At Risk - Repeat Customer
16138,1,10:00.0,10:00.0,368,63,At Risk - First_Customer
16139,3,23:00.0,37:00.0,206,63,At Risk - Repeat Customer
16140,4,40:00.0,59:00.0,371,63,At Risk - Repeat Customer
16141,1,11:00.0,11:00.0,88,63,At Risk - First_Customer
16142,1,16:00.0,16:00.0,249,63,At Risk - First_Customer
16143,7,18:00.0,13:00.0,369,63,At Risk - Repeat Customer
16144,1,09:00.0,09:00.0,246,63,At Risk - First_Customer
16145,18,09:00.0,33:00.0,359,63,At Risk - Repeat Customer
16146,3,25:00.0,20:00.0,232,63,At Risk - Repeat Customer
16147,1,57:00.0,57:00.0,133,63,At Risk - First_Customer
16148,1,01:00.0,01:00.0,296,63,At Risk - First_Customer
16149,2,54:00.0,29:00.0,142,63,At Risk - Repeat Customer
16150,11,27:00.0,29:00.0,372,63,At Risk - Repeat Customer
16152,1,47:00.0,47:00.0,268,63,At Risk - First_Customer
16153,5,22:00.0,50:00.0,354,63,At Risk - Repeat Customer
16156,13,02:00.0,42:00.0,310,63,At Risk - Repeat Customer
16157,4,48:00.0,41:00.0,72,63,At Risk - Repeat Customer
16159,1,27:00.0,27:00.0,281,63,At Risk - First_Customer
16160,4,53:00.0,30:00.0,85,63,At Risk - Repeat Customer
16161,25,40:00.0,10:00.0,368,63,At Risk - Repeat Customer
16162,1,03:00.0,03:00.0,252,63,At Risk - First_Customer
16163,3,28:00.0,43:00.0,365,63,At Risk - Repeat Customer
16164,4,12:00.0,04:00.0,42,63,Healthy
16168,27,38:00.0,45:00.0,369,63,At Risk - Repeat Customer
16169,4,33:00.0,28:00.0,75,63,At Risk - Repeat Customer
16170,7,42:00.0,21:00.0,248,63,At Risk - Repeat Customer
16171,1,51:00.0,51:00.0,59,63,Grace Period
16172,4,02:00.0,22:00.0,241,63,At Risk - Repeat Customer
16173,7,23:00.0,53:00.0,98,63,At Risk - Repeat Customer
16174,3,23:00.0,26:00.0,151,63,At Risk - Repeat Customer
16175,4,38:00.0,32:00.0,240,63,At Risk - Repeat Customer
16177,1,57:00.0,57:00.0,50,63,Grace Period
16178,1,05:00.0,05:00.0,138,63,At Risk - First_Customer
16179,1,41:00.0,41:00.0,60,63,Grace Period
16180,10,23:00.0,28:00.0,252,63,At Risk - Repeat Customer
16181,1,38:00.0,38:00.0,73,63,At Risk - First_Customer
16182,4,11:00.0,23:00.0,294,63,At Risk - Repeat Customer
16183,1,59:00.0,59:00.0,67,63,At Risk - First_Customer
16184,7,33:00.0,43:00.0,211,63,At Risk - Repeat Customer
16185,2,59:00.0,41:00.0,232,63,At Risk - Repeat Customer
16186,13,40:00.0,43:00.0,372,63,At Risk - Repeat Customer
16187,17,34:00.0,50:00.0,284,63,At Risk - Repeat Customer
16188,4,44:00.0,19:00.0,242,63,At Risk - Repeat Customer
16189,2,21:00.0,47:00.0,85,63,At Risk - Repeat Customer
16190,1,59:00.0,59:00.0,40,63,Grace Period
16191,25,38:00.0,26:00.0,360,63,At Risk - Repeat Customer
16193,1,45:00.0,45:00.0,236,63,At Risk - First_Customer
16198,1,58:00.0,58:00.0,75,63,At Risk - First_Customer
16200,2,47:00.0,40:00.0,164,63,At Risk - Repeat Customer
16201,5,47:00.0,02:00.0,109,63,At Risk - Repeat Customer
16202,1,43:00.0,43:00.0,360,63,At Risk - First_Customer
16203,5,39:00.0,31:00.0,372,63,At Risk - Repeat Customer
16204,1,40:00.0,40:00.0,23,63,Grace Period
16205,4,33:00.0,32:00.0,179,63,At Risk - Repeat Customer
16206,4,07:00.0,41:00.0,327,63,At Risk - Repeat Customer
16207,1,51:00.0,51:00.0,25,63,Grace Period
16208,2,37:00.0,36:00.0,289,63,At Risk - Repeat Customer
16209,5,23:00.0,58:00.0,246,63,At Risk - Repeat Customer
16210,18,27:00.0,36:00.0,373,63,At Risk - Repeat Customer
16211,2,11:00.0,23:00.0,88,63,At Risk - Repeat Customer
16212,3,51:00.0,00:00.0,283,63,At Risk - Repeat Customer
16213,1,03:00.0,03:00.0,78,63,At Risk - First_Customer
16214,3,23:00.0,30:00.0,269,63,At Risk - Repeat Customer
16215,1,18:00.0,18:00.0,80,63,At Risk - First_Customer
16216,1,34:00.0,34:00.0,267,63,At Risk - First_Customer
16217,4,28:00.0,31:00.0,282,63,At Risk - Repeat Customer
16218,8,29:00.0,59:00.0,373,63,At Risk - Repeat Customer
16221,3,13:00.0,43:00.0,367,63,At Risk - Repeat Customer
16222,1,38:00.0,38:00.0,318,63,At Risk - First_Customer
16224,4,00:00.0,51:00.0,249,63,At Risk - Repeat Customer
16225,5,17:00.0,30:00.0,277,63,At Risk - Repeat Customer
16226,3,58:00.0,41:00.0,235,63,At Risk - Repeat Customer
16227,2,33:00.0,27:00.0,225,63,At Risk - Repeat Customer
16229,2,18:00.0,16:00.0,212,63,At Risk - Repeat Customer
16230,2,12:00.0,06:00.0,220,63,At Risk - Repeat Customer
16232,5,05:00.0,12:00.0,215,63,At Risk - Repeat Customer
16233,5,51:00.0,27:00.0,366,63,At Risk - Repeat Customer
16235,6,42:00.0,56:00.0,332,63,At Risk - Repeat Customer
16236,1,10:00.0,10:00.0,78,63,At Risk - First_Customer
16239,3,30:00.0,29:00.0,189,63,At Risk - Repeat Customer
16240,5,44:00.0,02:00.0,77,63,At Risk - Repeat Customer
16241,13,04:00.0,08:00.0,369,63,At Risk - Repeat Customer
16242,8,04:00.0,12:00.0,277,63,At Risk - Repeat Customer
16243,2,09:00.0,32:00.0,54,63,Approaching At-Risk - Repeat Customer
16244,2,41:00.0,18:00.0,372,63,At Risk - Repeat Customer
16245,5,30:00.0,14:00.0,256,63,At Risk - Repeat Customer
16247,1,23:00.0,23:00.0,170,63,At Risk - First_Customer
16248,1,32:00.0,32:00.0,61,63,Grace Period
16249,5,50:00.0,07:00.0,239,63,At Risk - Repeat Customer
16250,2,59:00.0,07:00.0,373,63,At Risk - Repeat Customer
16252,1,15:00.0,15:00.0,366,63,At Risk - First_Customer
16253,3,33:00.0,23:00.0,255,63,At Risk - Repeat Customer
16255,10,25:00.0,40:00.0,365,63,At Risk - Repeat Customer
16256,2,18:00.0,14:00.0,266,63,At Risk - Repeat Customer
16257,1,11:00.0,11:00.0,176,63,At Risk - First_Customer
16258,5,33:00.0,30:00.0,219,63,At Risk - Repeat Customer
16260,1,40:00.0,40:00.0,50,63,Grace Period
16261,4,05:00.0,23:00.0,246,63,At Risk - Repeat Customer
16262,1,55:00.0,55:00.0,360,63,At Risk - First_Customer
16265,11,21:00.0,41:00.0,364,63,At Risk - Repeat Customer
16266,7,50:00.0,08:00.0,206,63,At Risk - Repeat Customer
16268,1,30:00.0,30:00.0,71,63,At Risk - First_Customer
16270,1,26:00.0,26:00.0,353,63,At Risk - First_Customer
16271,6,36:00.0,45:00.0,358,63,At Risk - Repeat Customer
16272,2,53:00.0,54:00.0,116,63,At Risk - Repeat Customer
16274,1,35:00.0,35:00.0,373,63,At Risk - First_Customer
16275,1,41:00.0,41:00.0,196,63,At Risk - First_Customer
16276,1,34:00.0,34:00.0,176,63,At Risk - First_Customer
16278,3,12:00.0,09:00.0,100,63,At Risk - Repeat Customer
16279,4,56:00.0,00:00.0,333,63,At Risk - Repeat Customer
16281,1,57:00.0,57:00.0,72,63,At Risk - First_Customer
16282,1,42:00.0,42:00.0,339,63,At Risk - First_Customer
16283,7,37:00.0,08:00.0,208,63,At Risk - Repeat Customer
16284,2,54:00.0,12:00.0,50,63,Approaching At-Risk - Repeat Customer
16287,1,08:00.0,08:00.0,169,63,At Risk - First_Customer
16292,2,24:00.0,30:00.0,121,63,At Risk - Repeat Customer
16293,10,02:00.0,13:00.0,367,63,At Risk - Repeat Customer
16295,4,45:00.0,17:00.0,64,63,At Risk - Repeat Customer
16297,4,29:00.0,15:00.0,268,63,At Risk - Repeat Customer
16298,3,06:00.0,59:00.0,186,63,At Risk - Repeat Customer
16302,2,44:00.0,25:00.0,126,63,At Risk - Repeat Customer
16303,4,16:00.0,49:00.0,333,63,At Risk - Repeat Customer
16305,1,18:00.0,18:00.0,138,63,At Risk - First_Customer
16306,8,18:00.0,12:00.0,367,63,At Risk - Repeat Customer
16308,4,46:00.0,24:00.0,261,63,At Risk - Repeat Customer
16309,3,46:00.0,26:00.0,240,63,At Risk - Repeat Customer
16311,2,13:00.0,54:00.0,49,63,Approaching At-Risk - Repeat Customer
16313,2,04:00.0,02:00.0,49,63,Approaching At-Risk - Repeat Customer
16315,1,57:00.0,57:00.0,330,63,At Risk - First_Customer
16316,12,26:00.0,48:00.0,358,63,At Risk - Repeat Customer
16317,3,30:00.0,46:00.0,297,63,At Risk - Repeat Customer
16318,1,05:00.0,05:00.0,35,63,Grace Period
16319,1,27:00.0,27:00.0,217,63,At Risk - First_Customer
16320,2,31:00.0,25:00.0,213,63,At Risk - Repeat Customer
16321,6,11:00.0,55:00.0,323,63,At Risk - Repeat Customer
16322,2,33:00.0,41:00.0,36,63,Healthy
16323,1,48:00.0,48:00.0,196,63,At Risk - First_Customer
16324,3,26:00.0,58:00.0,177,63,At Risk - Repeat Customer
16325,5,20:00.0,29:00.0,245,63,At Risk - Repeat Customer
16326,15,01:00.0,11:00.0,334,63,At Risk - Repeat Customer
16327,6,43:00.0,23:00.0,369,63,At Risk - Repeat Customer
16330,4,08:00.0,24:00.0,112,63,At Risk - Repeat Customer
16332,8,16:00.0,22:00.0,305,63,At Risk - Repeat Customer
16333,21,50:00.0,19:00.0,309,63,At Risk - Repeat Customer
16337,1,03:00.0,03:00.0,36,63,Grace Period
16338,1,56:00.0,56:00.0,157,63,At Risk - First_Customer
16339,1,41:00.0,41:00.0,284,63,At Risk - First_Customer
16340,1,53:00.0,53:00.0,107,63,At Risk - First_Customer
16341,6,20:00.0,12:00.0,201,63,At Risk - Repeat Customer
16342,4,10:00.0,36:00.0,179,63,At Risk - Repeat Customer
16343,2,43:00.0,45:00.0,16,63,Healthy
16344,1,50:00.0,50:00.0,158,63,At Risk - First_Customer
16345,1,03:00.0,03:00.0,44,63,Grace Period
16347,2,01:00.0,14:00.0,36,63,Healthy
16348,7,49:00.0,44:00.0,240,63,At Risk - Repeat Customer
16349,1,40:00.0,40:00.0,290,63,At Risk - First_Customer
16350,5,43:00.0,53:00.0,365,63,At Risk - Repeat Customer
16351,1,26:00.0,26:00.0,332,63,At Risk - First_Customer
16352,2,44:00.0,32:00.0,37,63,Healthy
16353,22,09:00.0,23:00.0,369,63,At Risk - Repeat Customer
16354,2,28:00.0,28:00.0,73,63,At Risk - Repeat Customer
16356,4,31:00.0,51:00.0,277,63,At Risk - Repeat Customer
16357,3,35:00.0,04:00.0,213,63,At Risk - Repeat Customer
16358,5,05:00.0,09:00.0,184,63,At Risk - Repeat Customer
16359,12,49:00.0,04:00.0,331,63,At Risk - Repeat Customer
16360,8,50:00.0,16:00.0,88,63,At Risk - Repeat Customer
16361,4,13:00.0,32:00.0,71,63,At Risk - Repeat Customer
16362,9,47:00.0,01:00.0,91,63,At Risk - Repeat Customer
16363,1,14:00.0,14:00.0,53,63,Grace Period
16364,2,35:00.0,27:00.0,137,63,At Risk - Repeat Customer
16365,9,19:00.0,24:00.0,367,63,At Risk - Repeat Customer
16366,1,19:00.0,19:00.0,18,63,Grace Period
16367,2,01:00.0,13:00.0,362,63,At Risk - Repeat Customer
16368,2,08:00.0,12:00.0,28,63,Healthy
16369,3,39:00.0,25:00.0,196,63,At Risk - Repeat Customer
16370,4,40:00.0,55:00.0,225,63,At Risk - Repeat Customer
16372,2,50:00.0,08:00.0,33,63,Healthy
16374,2,46:00.0,21:00.0,262,63,At Risk - Repeat Customer
16376,3,47:00.0,38:00.0,17,63,Healthy
16377,1,41:00.0,41:00.0,267,63,At Risk - First_Customer
16378,3,42:00.0,07:00.0,310,63,At Risk - Repeat Customer
16379,5,33:00.0,38:00.0,78,63,At Risk - Repeat Customer
16380,1,40:00.0,40:00.0,61,63,Grace Period
16383,2,00:00.0,45:00.0,268,63,At Risk - Repeat Customer
16384,2,13:00.0,19:00.0,263,63,At Risk - Repeat Customer
16385,3,56:00.0,12:00.0,366,63,At Risk - Repeat Customer
16386,2,19:00.0,28:00.0,253,63,At Risk - Repeat Customer
16387,1,34:00.0,34:00.0,322,63,At Risk - First_Customer
16389,5,47:00.0,41:00.0,283,63,At Risk - Repeat Customer
16392,1,11:00.0,11:00.0,269,63,At Risk - First_Customer
16393,20,10:00.0,51:00.0,369,63,At Risk - Repeat Customer
16394,9,58:00.0,16:00.0,289,63,At Risk - Repeat Customer
16395,5,10:00.0,50:00.0,330,63,At Risk - Repeat Customer
16398,4,38:00.0,14:00.0,253,63,At Risk - Repeat Customer
16399,2,46:00.0,12:00.0,235,63,At Risk - Repeat Customer
16400,1,27:00.0,27:00.0,94,63,At Risk - First_Customer
16401,20,56:00.0,15:00.0,327,63,At Risk - Repeat Customer
16402,2,42:00.0,25:00.0,369,63,At Risk - Repeat Customer
16403,2,39:00.0,40:00.0,312,63,At Risk - Repeat Customer
16404,1,55:00.0,55:00.0,70,63,At Risk - First_Customer
16405,2,08:00.0,24:00.0,310,63,At Risk - Repeat Customer
16406,1,57:00.0,57:00.0,18,63,Grace Period
16407,9,02:00.0,05:00.0,312,63,At Risk - Repeat Customer
16409,5,51:00.0,45:00.0,317,63,At Risk - Repeat Customer
16411,2,26:00.0,23:00.0,369,63,At Risk - Repeat Customer
16412,1,35:00.0,35:00.0,53,63,Grace Period
16413,1,08:00.0,08:00.0,56,63,Grace Period
16414,2,27:00.0,42:00.0,280,63,At Risk - Repeat Customer
16415,1,35:00.0,35:00.0,44,63,Grace Period
16416,4,35:00.0,50:00.0,56,63,Approaching At-Risk - Repeat Customer
16418,3,54:00.0,39:00.0,226,63,At Risk - Repeat Customer
16419,7,25:00.0,33:00.0,311,63,At Risk - Repeat Customer
16422,74,35:00.0,00:00.0,369,63,At Risk - Repeat Customer
16423,1,21:00.0,21:00.0,24,63,Grace Period
16424,2,56:00.0,40:00.0,337,63,At Risk - Repeat Customer
16425,1,30:00.0,30:00.0,302,63,At Risk - First_Customer
16426,10,45:00.0,01:00.0,276,63,At Risk - Repeat Customer
16427,2,18:00.0,10:00.0,284,63,At Risk - Repeat Customer
16428,1,31:00.0,31:00.0,81,63,At Risk - First_Customer
16429,1,54:00.0,54:00.0,106,63,At Risk - First_Customer
16430,1,47:00.0,47:00.0,57,63,Grace Period
16431,3,02:00.0,09:00.0,297,63,At Risk - Repeat Customer
16432,1,59:00.0,59:00.0,64,63,At Risk - First_Customer
16433,1,09:00.0,09:00.0,28,63,Grace Period
16434,7,17:00.0,28:00.0,299,63,At Risk - Repeat Customer
16438,5,31:00.0,51:00.0,82,63,At Risk - Repeat Customer
16440,5,25:00.0,02:00.0,214,63,At Risk - Repeat Customer
16441,2,35:00.0,48:00.0,291,63,At Risk - Repeat Customer
16442,3,46:00.0,43:00.0,360,63,At Risk - Repeat Customer
16444,5,11:00.0,50:00.0,264,63,At Risk - Repeat Customer
16445,1,32:00.0,32:00.0,33,63,Grace Period
16446,3,52:00.0,27:00.0,205,63,At Risk - Repeat Customer
16447,1,45:00.0,45:00.0,135,63,At Risk - First_Customer
16448,1,28:00.0,28:00.0,198,63,At Risk - First_Customer
16449,3,15:00.0,07:00.0,280,63,At Risk - Repeat Customer
16450,1,47:00.0,47:00.0,149,63,At Risk - First_Customer
16451,1,17:00.0,17:00.0,87,63,At Risk - First_Customer
16454,3,36:00.0,40:00.0,240,63,At Risk - Repeat Customer
16455,7,44:00.0,17:00.0,371,63,At Risk - Repeat Customer
16456,5,11:00.0,50:00.0,373,63,At Risk - Repeat Customer
16457,1,19:00.0,19:00.0,218,63,At Risk - First_Customer
16458,18,51:00.0,34:00.0,360,63,At Risk - Repeat Customer
16460,3,15:00.0,46:00.0,81,63,At Risk - Repeat Customer
16461,1,07:00.0,07:00.0,177,63,At Risk - First_Customer
16462,4,58:00.0,16:00.0,283,63,At Risk - Repeat Customer
16463,7,45:00.0,01:00.0,204,63,At Risk - Repeat Customer
16464,3,53:00.0,11:00.0,142,63,At Risk - Repeat Customer
16466,7,39:00.0,35:00.0,292,63,At Risk - Repeat Customer
16468,1,13:00.0,13:00.0,74,63,At Risk - First_Customer
16469,4,11:00.0,25:00.0,246,63,At Risk - Repeat Customer
16470,5,10:00.0,11:00.0,358,63,At Risk - Repeat Customer
16471,1,41:00.0,41:00.0,274,63,At Risk - First_Customer
16473,4,55:00.0,10:00.0,336,63,At Risk - Repeat Customer
16474,11,51:00.0,02:00.0,145,63,At Risk - Repeat Customer
16475,4,39:00.0,37:00.0,273,63,At Risk - Repeat Customer
16477,7,48:00.0,44:00.0,371,63,At Risk - Repeat Customer
16478,3,02:00.0,51:00.0,65,63,At Risk - Repeat Customer
