CustomerID,Days_From_Last,Num_orders,Ln_Num_Orders,Total_Revenue,R,F,M,RFM,Segment
16071,45,1,0.693147181,206.44,3,1,1,311,Need Attention
16072,289,1,0.693147181,418.47,1,1,2,112,Lost
16073,298,1,0.693147181,122.4,1,1,1,111,Lost
16076,4,9,2.302585093,1599.37,4,4,4,444,Champions
16078,284,1,0.693147181,79.2,1,1,1,111,Lost
16079,17,3,1.386294361,1224.5,4,3,4,434,Promising
16080,82,2,1.098612289,182.76,2,2,1,221,Lost
16081,57,5,1.791759469,1810.06,2,4,4,244,At-Risk High Value
16083,101,2,1.098612289,804.34,2,2,3,223,At-Risk High Value
16084,300,1,0.693147181,332.53,1,1,2,112,Lost
16085,24,5,1.791759469,686.46,3,4,3,343,Loyalist
16086,60,5,1.791759469,1008.19,2,4,3,243,At-Risk High Value
16091,155,2,1.098612289,216.36,1,2,2,122,Lost
16092,115,3,1.386294361,460.16,2,3,2,232,Lost
16093,107,1,0.693147181,17,2,1,1,211,Lost
16094,12,3,1.386294361,754.53,4,3,3,433,Promising
16096,265,1,0.693147181,260.08,1,1,2,112,Lost
16097,241,1,0.693147181,100.25,1,1,1,111,Lost
16098,88,7,2.079441542,1821.81,2,4,4,244,At-Risk High Value
16099,51,3,1.386294361,390,3,3,2,332,Potential Loyalist
16101,71,1,0.693147181,468.79,2,1,2,212,Lost
16102,43,3,1.386294361,1543.78,3,3,4,334,Potential Loyalist
16103,8,6,1.945910149,1039.64,4,4,3,443,Loyalist
16104,62,1,0.693147181,202.93,2,1,1,211,Lost
16105,249,1,0.693147181,290.46,1,1,2,112,Lost
16106,66,1,0.693147181,108.38,2,1,1,211,Lost
16107,18,7,2.079441542,2933.86,4,4,4,444,Champions
16108,85,1,0.693147181,416.88,2,1,2,212,Lost
16109,219,2,1.098612289,501.48,1,2,3,123,At-Risk High Value
16110,46,3,1.386294361,705.46,3,3,3,333,Potential Loyalist
16112,144,4,1.609437912,146.9,1,3,1,131,Lost
16113,184,1,0.693147181,143.48,1,1,1,111,Lost
16114,171,1,0.693147181,64.95,1,1,1,111,Lost
16115,10,8,2.197224577,1123.78,4,4,3,443,Loyalist
16116,212,1,0.693147181,435.96,1,1,2,112,Lost
16117,190,1,0.693147181,199.96,1,1,1,111,Lost
16119,9,2,1.098612289,326.46,4,2,2,422,Promising
16120,60,1,0.693147181,1129.74,2,1,3,213,At-Risk High Value
16121,58,2,1.098612289,505.48,2,2,3,223,At-Risk High Value
16122,74,4,1.609437912,535.5,2,3,3,233,At-Risk High Value
16123,52,1,0.693147181,237.73,2,1,2,212,Lost
16124,318,1,0.693147181,135.4,1,1,1,111,Lost
16125,368,1,0.693147181,234.75,1,1,2,112,Lost
16126,30,4,1.609437912,4182.73,3,3,4,334,Potential Loyalist
16127,40,1,0.693147181,350.61,3,1,2,312,Need Attention
16128,18,5,1.791759469,1254.76,4,4,4,444,Champions
16131,52,4,1.609437912,2602.26,2,3,4,234,At-Risk High Value
16133,4,29,3.401197382,12440,4,4,4,444,Champions
16134,22,2,1.098612289,395.55,3,2,2,322,Need Attention
16135,263,1,0.693147181,398.75,1,1,2,112,Lost
16136,60,3,1.386294361,537.2,2,3,3,233,At-Risk High Value
16139,19,3,1.386294361,445.21,3,3,2,332,Potential Loyalist
16140,66,2,1.098612289,531.5,2,2,3,223,At-Risk High Value
16141,89,1,0.693147181,429.48,2,1,2,212,Lost
16142,250,1,0.693147181,286.8,1,1,2,112,Lost
16143,4,6,1.945910149,1789.08,4,4,4,444,Champions
16144,247,1,0.693147181,175.2,1,1,1,111,Lost
16145,9,11,2.48490665,2638.16,4,4,4,444,Champions
16146,158,3,1.386294361,572.97,1,3,3,133,At-Risk High Value
16147,134,1,0.693147181,216.96,2,1,2,212,Lost
16148,297,1,0.693147181,76.32,1,1,1,111,Lost
16149,5,2,1.098612289,230.12,4,2,2,422,Promising
16150,43,5,1.791759469,1454.55,3,4,4,344,Loyalist
16152,269,1,0.693147181,1611.64,1,1,4,114,Lost
16153,50,5,1.791759469,1267.76,3,4,4,344,Loyalist
16156,9,9,2.302585093,2401,4,4,4,444,Champions
16157,16,3,1.386294361,567.59,4,3,3,433,Promising
16159,282,1,0.693147181,181.6,1,1,1,111,Lost
16160,66,2,1.098612289,618.64,2,2,3,223,At-Risk High Value
16161,2,19,2.995732274,3145.19,4,4,4,444,Champions
16162,253,1,0.693147181,37.4,1,1,1,111,Lost
16163,233,2,1.098612289,840.25,1,2,3,123,At-Risk High Value
16164,18,3,1.386294361,709.44,4,3,3,433,Promising
16168,11,25,3.258096538,3206.55,4,4,4,444,Champions
16169,9,4,1.609437912,1183.23,4,3,4,434,Promising
16170,51,6,1.945910149,1287.21,3,4,4,344,Loyalist
16171,60,1,0.693147181,48.3,2,1,1,211,Lost
16172,96,4,1.609437912,872.11,2,3,3,233,At-Risk High Value
16173,16,6,1.945910149,974.67,4,4,3,443,Loyalist
16174,127,3,1.386294361,836.2,2,3,3,233,At-Risk High Value
16175,95,4,1.609437912,653.08,2,3,3,233,At-Risk High Value
16177,51,1,0.693147181,247.25,3,1,2,312,Need Attention
16178,139,1,0.693147181,183.15,2,1,1,211,Lost
16179,61,1,0.693147181,195.03,2,1,1,211,Lost
16180,101,7,2.079441542,2846.43,2,4,4,244,At-Risk High Value
16181,74,1,0.693147181,285.74,2,1,2,212,Lost
16182,73,4,1.609437912,3280.85,2,3,4,234,At-Risk High Value
16183,68,1,0.693147181,238.32,2,1,2,212,Lost
16184,65,6,1.945910149,848.98,2,4,3,243,At-Risk High Value
16185,17,2,1.098612289,434.31,4,2,2,422,Promising
16186,23,10,2.397895273,2626.21,3,4,4,344,Loyalist
16187,32,11,2.48490665,4973.06,3,4,4,344,Loyalist
16188,45,4,1.609437912,661.64,3,3,3,333,Potential Loyalist
16189,16,2,1.098612289,165.73,4,2,1,421,Promising
16190,41,1,0.693147181,215.08,3,1,1,311,Need Attention
16191,3,10,2.397895273,3819.06,4,4,4,444,Champions
16193,237,1,0.693147181,236.45,1,1,2,112,Lost
16198,76,1,0.693147181,228.18,2,1,2,212,Lost
16200,5,2,1.098612289,723.82,4,2,3,423,Promising
16201,4,4,1.609437912,863.27,4,3,3,433,Promising
16202,361,1,0.693147181,305.27,1,1,2,112,Lost
16203,59,4,1.609437912,262.9,2,3,2,232,Lost
16204,24,1,0.693147181,248.77,3,1,2,312,Need Attention
16205,31,4,1.609437912,521.74,3,3,3,333,Potential Loyalist
16206,55,4,1.609437912,428.18,2,3,2,232,Lost
16207,26,1,0.693147181,348.04,3,1,2,312,Need Attention
16208,45,2,1.098612289,540.84,3,2,3,323,Potential Loyalist
16209,89,5,1.791759469,2004.44,2,4,4,244,At-Risk High Value
16210,2,17,2.890371758,20219.62,4,4,4,444,Champions
16211,89,1,0.693147181,427.84,2,1,2,212,Lost
16212,20,2,1.098612289,476.29,3,2,2,322,Need Attention
16213,79,1,0.693147181,159,2,1,1,211,Lost
16214,171,3,1.386294361,695.4,1,3,3,133,At-Risk High Value
16215,81,1,0.693147181,158.05,2,1,1,211,Lost
16216,268,1,0.693147181,706.88,1,1,3,113,Lost
16217,236,2,1.098612289,304.25,1,2,2,122,Lost
16218,30,6,1.945910149,2002.32,3,4,4,344,Loyalist
16221,37,3,1.386294361,686.21,3,3,3,333,Potential Loyalist
16222,319,1,0.693147181,391.46,1,1,2,112,Lost
16224,58,4,1.609437912,899.06,2,3,3,233,At-Risk High Value
16225,45,4,1.609437912,718.04,3,3,3,333,Potential Loyalist
16226,204,3,1.386294361,207.42,1,3,1,131,Lost
16227,226,1,0.693147181,314.22,1,1,2,112,Lost
16229,88,2,1.098612289,630.22,2,2,3,223,At-Risk High Value
16230,190,2,1.098612289,324.13,1,2,2,122,Lost
16232,44,3,1.386294361,691.79,3,3,3,333,Potential Loyalist
16233,72,3,1.386294361,320.62,2,3,2,232,Lost
16235,41,5,1.791759469,704.51,3,4,3,343,Loyalist
16236,79,1,0.693147181,277.46,2,1,2,212,Lost
16239,57,2,1.098612289,284.9,2,2,2,222,Lost
16240,25,2,1.098612289,2489.49,3,2,4,324,Potential Loyalist
16241,10,12,2.564949357,1422.04,4,4,4,444,Champions
16242,9,7,2.079441542,2073.41,4,4,4,444,Champions
16243,34,2,1.098612289,323.6,3,2,2,322,Need Attention
16244,212,2,1.098612289,803.5,1,2,3,123,At-Risk High Value
16245,24,3,1.386294361,893.31,3,3,3,333,Potential Loyalist
16247,171,1,0.693147181,108.16,1,1,1,111,Lost
16248,62,1,0.693147181,77.82,2,1,1,211,Lost
16249,53,5,1.791759469,1445.86,2,4,4,244,At-Risk High Value
16250,262,2,1.098612289,303.94,1,2,2,122,Lost
16253,67,2,1.098612289,2416.58,2,2,4,224,At-Risk High Value
16255,17,8,2.197224577,2056.21,4,4,4,444,Champions
16256,267,1,0.693147181,327.87,1,1,2,112,Lost
16257,177,1,0.693147181,46.95,1,1,1,111,Lost
16258,46,5,1.791759469,3020.18,3,4,4,344,Loyalist
16260,51,1,0.693147181,732.25,3,1,3,313,Need Attention
16261,18,4,1.609437912,532.84,4,3,3,433,Promising
16265,10,8,2.197224577,3524.45,4,4,4,444,Champions
16266,74,6,1.945910149,720.34,2,4,3,243,At-Risk High Value
16268,72,1,0.693147181,420.4,2,1,2,212,Lost
16270,354,1,0.693147181,545.8,1,1,3,113,Lost
16271,3,5,1.791759469,938.71,4,4,3,443,Loyalist
16272,117,1,0.693147181,73.6,2,1,1,211,Lost
16274,374,1,0.693147181,222.07,1,1,2,112,Lost
16275,197,1,0.693147181,404.93,1,1,2,112,Lost
16276,177,1,0.693147181,780.6,1,1,3,113,Lost
16278,101,1,0.693147181,410.74,2,1,2,212,Lost
16279,22,3,1.386294361,915.24,3,3,3,333,Potential Loyalist
16281,73,1,0.693147181,969.58,2,1,3,213,At-Risk High Value
16282,340,1,0.693147181,168.3,1,1,1,111,Lost
16283,6,5,1.791759469,1044.82,4,4,3,443,Loyalist
16284,32,2,1.098612289,580.83,3,2,3,323,Potential Loyalist
16287,170,1,0.693147181,100.95,1,1,1,111,Lost
16292,122,1,0.693147181,213.53,2,1,1,211,Lost
16293,22,6,1.945910149,1600.59,3,4,4,344,Loyalist
16295,10,4,1.609437912,906,4,3,3,433,Promising
16297,269,1,0.693147181,192.45,1,1,1,111,Lost
16298,23,3,1.386294361,480.6,3,3,3,333,Potential Loyalist
16302,127,1,0.693147181,203.22,2,1,1,211,Lost
16303,26,3,1.386294361,2534.83,3,3,4,334,Potential Loyalist
16305,139,1,0.693147181,101.56,2,1,1,211,Lost
16306,214,6,1.945910149,438.87,1,4,2,142,At-Risk High Value
16308,38,4,1.609437912,2560,3,3,4,334,Potential Loyalist
16309,107,2,1.098612289,523.47,2,2,3,223,At-Risk High Value
16311,18,2,1.098612289,484.2,4,2,3,423,Promising
16313,4,2,1.098612289,221.05,4,2,2,422,Promising
16315,331,1,0.693147181,178.85,1,1,1,111,Lost
16316,65,7,2.079441542,2082.46,2,4,4,244,At-Risk High Value
16317,120,3,1.386294361,1010.05,2,3,3,233,At-Risk High Value
16318,36,1,0.693147181,236.9,3,1,2,312,Need Attention
16319,218,1,0.693147181,261.6,1,1,2,112,Lost
16320,173,2,1.098612289,540.32,1,2,3,123,At-Risk High Value
16321,73,3,1.386294361,355.95,2,3,2,232,Lost
16322,2,2,1.098612289,224.1,4,2,2,422,Promising
16323,197,1,0.693147181,207.5,1,1,1,111,Lost
16324,129,2,1.098612289,299.99,2,2,2,222,Lost
16325,47,3,1.386294361,541.14,3,3,3,333,Potential Loyalist
16326,6,13,2.63905733,1725.77,4,4,4,444,Champions
16327,15,6,1.945910149,2748.28,4,4,4,444,Champions
16330,18,2,1.098612289,235.71,4,2,2,422,Promising
16332,29,7,2.079441542,1156.86,3,4,4,344,Loyalist
16333,8,13,2.63905733,26263.92,4,4,4,444,Champions
16337,37,1,0.693147181,125.85,3,1,1,311,Need Attention
16338,158,1,0.693147181,204.9,1,1,1,111,Lost
16339,285,1,0.693147181,30.9,1,1,1,111,Lost
16340,108,1,0.693147181,332.94,2,1,2,212,Lost
16341,25,3,1.386294361,1481.47,3,3,4,334,Potential Loyalist
16342,76,4,1.609437912,322.41,2,3,2,232,Lost
16343,17,1,0.693147181,282.5,4,1,2,412,New Customers
16344,159,1,0.693147181,101.1,1,1,1,111,Lost
16345,45,1,0.693147181,408.74,3,1,2,312,Need Attention
16347,12,2,1.098612289,662.63,4,2,3,423,Promising
16348,33,6,1.945910149,1022.43,3,4,3,343,Loyalist
16349,291,1,0.693147181,53.5,1,1,1,111,Lost
16350,22,4,1.609437912,792.47,3,3,3,333,Potential Loyalist
16351,333,1,0.693147181,81.9,1,1,1,111,Lost
16352,18,2,1.098612289,335.38,4,2,2,422,Promising
16353,4,20,3.044522438,6397.91,4,4,4,444,Champions
16354,64,2,1.098612289,295.8,2,2,2,222,Lost
16356,198,3,1.386294361,167.37,1,3,1,131,Lost
16357,34,3,1.386294361,460.78,3,3,2,332,Potential Loyalist
16358,2,4,1.609437912,1222.3,4,3,4,434,Promising
16359,8,9,2.302585093,1436.77,4,4,4,444,Champions
16360,5,6,1.945910149,1879.13,4,4,4,444,Champions
16361,10,4,1.609437912,687.91,4,3,3,433,Promising
16362,33,3,1.386294361,587.08,3,3,3,333,Potential Loyalist
16363,54,1,0.693147181,94.36,2,1,1,211,Lost
16364,12,2,1.098612289,624.44,4,2,3,423,Promising
16365,18,8,2.197224577,1473.47,4,4,4,444,Champions
16366,19,1,0.693147181,219.6,3,1,2,312,Need Attention
16367,38,2,1.098612289,447.1,3,2,2,322,Need Attention
16368,3,2,1.098612289,352.83,4,2,2,422,Promising
16369,19,3,1.386294361,1278.82,3,3,4,334,Potential Loyalist
16370,83,4,1.609437912,831.53,2,3,3,233,At-Risk High Value
16372,34,1,0.693147181,200.8,3,1,1,311,Need Attention
16374,67,2,1.098612289,326.05,2,2,2,222,Lost
16376,9,2,1.098612289,717.16,4,2,3,423,Promising
16377,268,1,0.693147181,676.2,1,1,3,113,Lost
16378,248,3,1.386294361,254.35,1,3,2,132,Lost
16379,5,4,1.609437912,1274.82,4,3,4,434,Promising
16380,62,1,0.693147181,1685.74,2,1,4,214,At-Risk High Value
16383,75,2,1.098612289,383.96,2,2,2,222,Lost
16384,90,2,1.098612289,322.9,2,2,2,222,Lost
16385,61,3,1.386294361,456.63,2,3,2,232,Lost
16386,29,2,1.098612289,222.06,3,2,2,322,Need Attention
16387,323,1,0.693147181,79.36,1,1,1,111,Lost
16389,54,4,1.609437912,1082.67,2,3,3,233,At-Risk High Value
16392,270,1,0.693147181,172.99,1,1,1,111,Lost
16393,3,13,2.63905733,2210.29,4,4,4,444,Champions
16394,57,5,1.791759469,996.91,2,4,3,243,At-Risk High Value
16395,61,5,1.791759469,990.76,2,4,3,243,At-Risk High Value
16398,155,2,1.098612289,1026.89,1,2,3,123,At-Risk High Value
16399,20,2,1.098612289,297.65,3,2,2,322,Need Attention
16400,95,1,0.693147181,289.83,2,1,2,212,Lost
16401,2,12,2.564949357,2541.04,4,4,4,444,Champions
16402,265,2,1.098612289,208.8,1,2,1,121,Lost
16403,313,1,0.693147181,122,1,1,1,111,Lost
16404,71,1,0.693147181,288.85,2,1,2,212,Lost
16405,303,2,1.098612289,167.25,1,2,1,121,Lost
16406,19,1,0.693147181,99.48,3,1,1,311,Need Attention
16407,13,9,2.302585093,1624.81,4,4,4,444,Champions
16409,37,5,1.791759469,1286.55,3,4,4,344,Loyalist
16411,20,2,1.098612289,169.65,3,2,1,321,Need Attention
16412,54,1,0.693147181,100.39,2,1,1,211,Lost
16413,57,1,0.693147181,214.2,2,1,1,211,Lost
16414,22,2,1.098612289,126.25,3,2,1,321,Need Attention
16415,45,1,0.693147181,123.93,3,1,1,311,Need Attention
16416,27,3,1.386294361,927.47,3,3,3,333,Potential Loyalist
16418,45,3,1.386294361,485.57,3,3,3,333,Potential Loyalist
16419,113,5,1.791759469,938.71,2,4,3,243,At-Risk High Value
16422,18,48,3.891820298,31343.16,4,4,4,444,Champions
16423,25,1,0.693147181,218.38,3,1,2,312,Need Attention
16424,192,1,0.693147181,133.56,1,1,1,111,Lost
16425,303,1,0.693147181,150.5,1,1,1,111,Lost
16426,3,7,2.079441542,1021.44,4,4,3,443,Loyalist
16427,264,2,1.098612289,203.56,1,2,1,121,Lost
16429,107,1,0.693147181,284.55,2,1,2,212,Lost
16430,58,1,0.693147181,300.85,2,1,2,212,Lost
16431,214,2,1.098612289,443.06,1,2,2,122,Lost
16432,65,1,0.693147181,287.4,2,1,2,212,Lost
16433,29,1,0.693147181,155.22,3,1,1,311,Need Attention
16434,30,7,2.079441542,1133.2,3,4,3,343,Loyalist
16438,6,5,1.791759469,591.2,4,4,3,443,Loyalist
16440,8,5,1.791759469,2479.02,4,4,4,444,Champions
16441,68,2,1.098612289,350.9,2,2,2,222,Lost
16442,2,3,1.386294361,369.7,4,3,2,432,Potential Loyalist
16444,47,4,1.609437912,577.79,3,3,3,333,Potential Loyalist
16445,34,1,0.693147181,136.65,3,1,1,311,Need Attention
16446,1,2,1.098612289,168472.49,4,2,4,424,Promising
16447,136,1,0.693147181,143.76,2,1,1,211,Lost
16448,199,1,0.693147181,155.44,1,1,1,111,Lost
16449,198,2,1.098612289,560.39,1,2,3,123,At-Risk High Value
16450,150,1,0.693147181,216.36,1,1,2,112,Lost
16451,88,1,0.693147181,183.47,2,1,1,211,Lost
16454,45,2,1.098612289,6.9,3,2,1,321,Need Attention
16455,64,6,1.945910149,880.13,2,4,3,243,At-Risk High Value
16456,100,5,1.791759469,1033.4,2,4,3,243,At-Risk High Value
16457,219,1,0.693147181,208.36,1,1,1,111,Lost
16458,3,18,2.944438979,1597.82,4,4,4,444,Champions
16460,29,3,1.386294361,500.06,3,3,3,333,Potential Loyalist
16461,178,1,0.693147181,101.17,1,1,1,111,Lost
16462,74,3,1.386294361,136,2,3,1,231,Lost
16463,22,4,1.609437912,883.61,3,3,3,333,Potential Loyalist
16464,20,3,1.386294361,956.27,3,3,3,333,Potential Loyalist
16466,34,7,2.079441542,1371.86,3,4,4,344,Loyalist
16468,75,1,0.693147181,74.9,2,1,1,211,Lost
16469,24,3,1.386294361,379.25,3,3,2,332,Potential Loyalist
16470,52,4,1.609437912,530.67,2,3,3,233,At-Risk High Value
16471,275,1,0.693147181,134.65,1,1,1,111,Lost
16473,165,3,1.386294361,301.11,1,3,2,132,Lost
16474,8,6,1.945910149,1264.53,4,4,4,444,Champions
16475,89,4,1.609437912,386.8,2,3,2,232,Lost
16477,64,7,2.079441542,1366.19,2,4,4,244,At-Risk High Value
16478,26,3,1.386294361,295.6,3,3,2,332,Potential Loyalist
16479,11,1,0.693147181,253.88,4,1,2,412,New Customers
16480,76,1,0.693147181,590.1,2,1,3,213,At-Risk High Value
16482,16,1,0.693147181,181.53,4,1,1,411,New Customers
16483,193,1,0.693147181,100.95,1,1,1,111,Lost
16484,174,2,1.098612289,285.05,1,2,2,122,Lost
16485,78,1,0.693147181,314.03,2,1,2,212,Lost
16488,34,3,1.386294361,413.99,3,3,2,332,Potential Loyalist
16491,47,1,0.693147181,510.2,3,1,3,313,Need Attention
16493,80,4,1.609437912,1060.75,2,3,3,233,At-Risk High Value
16494,297,1,0.693147181,496.94,1,1,3,113,Lost
16495,4,2,1.098612289,549.76,4,2,3,423,Promising
16496,9,3,1.386294361,873.62,4,3,3,433,Promising
16497,50,5,1.791759469,1920.66,3,4,4,344,Loyalist
16498,162,2,1.098612289,89.72,1,2,1,121,Lost
16499,361,2,1.098612289,244.55,1,2,2,122,Lost
16500,5,5,1.791759469,400.86,4,4,2,442,Loyalist
16503,107,4,1.609437912,897.69,2,3,3,233,At-Risk High Value
16504,26,1,0.693147181,369.79,3,1,2,312,Need Attention
16505,32,1,0.693147181,627.84,3,1,3,313,Need Attention
16506,20,2,1.098612289,90.3,3,2,1,321,Need Attention
16509,297,1,0.693147181,294.3,1,1,2,112,Lost
16510,373,1,0.693147181,228.2,1,1,2,112,Lost
16511,22,3,1.386294361,611.06,3,3,3,333,Potential Loyalist
16513,5,4,1.609437912,598.66,4,3,3,433,Promising
16515,53,5,1.791759469,1372.52,2,4,4,244,At-Risk High Value
16516,31,1,0.693147181,84.3,3,1,1,311,Need Attention
16517,278,1,0.693147181,146,1,1,1,111,Lost
16518,62,2,1.098612289,445.47,2,2,2,222,Lost
16519,26,2,1.098612289,190.08,3,2,1,321,Need Attention
16520,187,3,1.386294361,685.41,1,3,3,133,At-Risk High Value
16523,2,18,2.944438979,4329.17,4,4,4,444,Champions
16525,3,26,3.295836866,11490.13,4,4,4,444,Champions
16526,172,1,0.693147181,277.86,1,1,2,112,Lost
16527,82,1,0.693147181,143.56,2,1,1,211,Lost
16528,4,1,0.693147181,166.17,4,1,1,411,New Customers
16529,191,1,0.693147181,257.8,1,1,2,112,Lost
16531,23,7,2.079441542,905.41,3,4,3,343,Loyalist
16532,18,3,1.386294361,6748.8,4,3,4,434,Promising
16533,20,3,1.386294361,686.87,3,3,3,333,Potential Loyalist
16535,6,1,0.693147181,397.62,4,1,2,412,New Customers
16536,111,1,0.693147181,402.56,2,1,2,212,Lost
16539,3,4,1.609437912,647.51,4,3,3,433,Promising
16542,54,1,0.693147181,119.62,2,1,1,211,Lost
16545,165,1,0.693147181,339.3,1,1,2,112,Lost
16546,291,2,1.098612289,587.55,1,2,3,123,At-Risk High Value
16549,11,8,2.197224577,2365.02,4,4,4,444,Champions
16550,109,5,1.791759469,1498.63,2,4,4,244,At-Risk High Value
16551,96,3,1.386294361,773.28,2,3,3,233,At-Risk High Value
16552,243,2,1.098612289,296.21,1,2,2,122,Lost
16553,164,6,1.945910149,5315.62,1,4,4,144,At-Risk High Value
16554,43,3,1.386294361,620.45,3,3,3,333,Potential Loyalist
16555,36,2,1.098612289,260.81,3,2,2,322,Need Attention
16556,67,7,2.079441542,2009.63,2,4,4,244,At-Risk High Value
16557,25,2,1.098612289,224.35,3,2,2,322,Need Attention
16558,1,20,3.044522438,5748.08,4,4,4,444,Champions
16560,27,2,1.098612289,608.19,3,2,3,323,Potential Loyalist
16561,6,2,1.098612289,388.42,4,2,2,422,Promising
16563,54,1,0.693147181,870.02,2,1,3,213,At-Risk High Value
16565,365,1,0.693147181,155.85,1,1,1,111,Lost
16566,16,5,1.791759469,614.66,4,4,3,443,Loyalist
16567,195,2,1.098612289,564.99,1,2,3,123,At-Risk High Value
16569,4,1,0.693147181,103.2,4,1,1,411,New Customers
16570,16,9,2.302585093,2721.1,4,4,4,444,Champions
16571,27,3,1.386294361,923.75,3,3,3,333,Potential Loyalist
16572,128,3,1.386294361,711.3,2,3,3,233,At-Risk High Value
16573,85,2,1.098612289,508.03,2,2,3,223,At-Risk High Value
16574,72,1,0.693147181,168.96,2,1,1,211,Lost
16581,183,1,0.693147181,67.44,1,1,1,111,Lost
16582,114,1,0.693147181,303.12,2,1,2,212,Lost
16583,374,1,0.693147181,117.65,1,1,1,111,Lost
16584,81,2,1.098612289,615.92,2,2,3,223,At-Risk High Value
16586,249,1,0.693147181,343.95,1,1,2,112,Lost
16587,233,1,0.693147181,210.15,1,1,1,111,Lost
16589,72,3,1.386294361,226.47,2,3,2,232,Lost
16591,69,1,0.693147181,203.6,2,1,1,211,Lost
16592,5,9,2.302585093,2711,4,4,4,444,Champions
16593,51,3,1.386294361,272.43,3,3,2,332,Potential Loyalist
16594,76,1,0.693147181,116.19,2,1,1,211,Lost
16595,62,1,0.693147181,213.67,2,1,1,211,Lost
16596,16,2,1.098612289,215.85,4,2,2,422,Promising
16597,5,1,0.693147181,80.68,4,1,1,411,New Customers
16598,286,1,0.693147181,85.5,1,1,1,111,Lost
16600,5,6,1.945910149,600.22,4,4,3,443,Loyalist
16601,41,1,0.693147181,229.55,3,1,2,312,Need Attention
16602,37,1,0.693147181,301.28,3,1,2,312,Need Attention
16603,75,2,1.098612289,353.5,2,2,2,222,Lost
16607,18,14,2.708050201,2758.69,4,4,4,444,Champions
16609,16,7,2.079441542,2791.41,4,4,4,444,Champions
16610,220,1,0.693147181,64.26,1,1,1,111,Lost
16611,187,1,0.693147181,82.04,1,1,1,111,Lost
16612,33,4,1.609437912,682.76,3,3,3,333,Potential Loyalist
16613,71,1,0.693147181,368.87,2,1,2,212,Lost
16614,183,1,0.693147181,299.49,1,1,2,112,Lost
16616,16,2,1.098612289,328.03,4,2,2,422,Promising
16617,236,1,0.693147181,151.85,1,1,1,111,Lost
16618,32,4,1.609437912,1594.82,3,3,4,334,Potential Loyalist
16619,264,1,0.693147181,196.36,1,1,1,111,Lost
16620,4,2,1.098612289,97.06,4,2,1,421,Promising
16621,52,4,1.609437912,748.08,2,3,3,233,At-Risk High Value
16623,246,1,0.693147181,111.75,1,1,1,111,Lost
16624,81,2,1.098612289,674.21,2,2,3,223,At-Risk High Value
16625,275,1,0.693147181,199.68,1,1,1,111,Lost
16626,1,17,2.890371758,3306.97,4,4,4,444,Champions
16627,80,1,0.693147181,198.56,2,1,1,211,Lost
16628,30,5,1.791759469,1189.38,3,4,4,344,Loyalist
16629,74,2,1.098612289,302.72,2,2,2,222,Lost
16633,18,6,1.945910149,2046.4,4,4,4,444,Champions
16634,223,2,1.098612289,200.2,1,2,1,121,Lost
16637,33,4,1.609437912,765.49,3,3,3,333,Potential Loyalist
16638,23,10,2.397895273,1271.02,3,4,4,344,Loyalist
16639,32,3,1.386294361,937.91,3,3,3,333,Potential Loyalist
16641,106,1,0.693147181,131.98,2,1,1,211,Lost
16642,5,2,1.098612289,553.33,4,2,3,423,Promising
16643,246,1,0.693147181,371.6,1,1,2,112,Lost
16644,178,2,1.098612289,384.9,1,2,2,122,Lost
16647,170,2,1.098612289,168.16,1,2,1,121,Lost
16648,43,1,0.693147181,141.42,3,1,1,311,Need Attention
16650,72,1,0.693147181,325.22,2,1,2,212,Lost
16652,59,5,1.791759469,4773.79,2,4,4,244,At-Risk High Value
16653,17,2,1.098612289,633.48,4,2,3,423,Promising
16654,142,4,1.609437912,505.17,2,3,3,233,At-Risk High Value
16655,18,6,1.945910149,2337.98,4,4,4,444,Champions
16656,23,15,2.772588722,8253.44,3,4,4,344,Loyalist
16657,10,4,1.609437912,555.74,4,3,3,433,Promising
